distance,perc,amenity
3.479,93.38847367,supermarket
3.4792,93.39346593,supermarket
3.4792,93.40216213,supermarket
3.4796,93.41262978,supermarket
3.48,93.4348534,supermarket
3.4807,93.44177815,supermarket
3.481,93.44451584,supermarket
3.481,93.44999122,supermarket
3.4811,93.47414733,supermarket
3.4825,93.48058896,supermarket
3.4836,93.4815552,supermarket
3.4847,93.49782031,supermarket
3.4847,93.51022045,supermarket
3.486,93.53373239,supermarket
3.4864,93.5353428,supermarket
3.4876,93.55837162,supermarket
3.4906,93.6714222,supermarket
3.4916,93.67496509,supermarket
3.4917,93.69316269,supermarket
3.4933,93.70572387,supermarket
3.4964,93.71313174,supermarket
3.4971,93.72327731,supermarket
3.4976,93.73422808,supermarket
3.5014,93.74099179,supermarket
3.5029,93.74678925,supermarket
3.5036,93.76997911,supermarket
3.5065,93.77464929,supermarket
3.5072,93.78801567,supermarket
3.5074,93.80589119,supermarket
3.508,93.81362115,supermarket
3.5084,93.81796924,supermarket
3.5131,93.81893549,supermarket
3.5146,93.83133562,supermarket
3.5152,93.83471748,supermarket
3.5198,93.84244743,supermarket
3.5205,93.85291508,supermarket
3.5207,93.85951775,supermarket
3.5207,93.86756978,supermarket
3.5238,93.87320621,supermarket
3.526,93.87642702,supermarket
3.5269,93.88270761,supermarket
3.5273,93.93037566,supermarket
3.5278,93.93424064,supermarket
3.5291,93.93762249,supermarket
3.5339,93.94744597,supermarket
3.5354,93.95372656,supermarket
3.5355,93.96789814,supermarket
3.538,93.98561262,supermarket
3.5387,93.99076593,supermarket
3.5395,94.01057393,supermarket
3.54,94.01266746,supermarket
3.5412,94.01943117,supermarket
3.5417,94.09576447,supermarket
3.5436,94.11363999,supermarket
3.5439,94.11734392,supermarket
3.5486,94.11895433,supermarket
3.5498,94.1342532,supermarket
3.5517,94.13570256,supermarket
3.5521,94.1394065,supermarket
3.5535,94.14423772,supermarket
3.5538,94.153256,supermarket
3.5553,94.1619522,supermarket
3.5571,94.17435233,supermarket
3.5618,94.18481998,supermarket
3.562,94.188846,supermarket
3.5656,94.19593179,supermarket
3.5657,94.20962025,supermarket
3.5704,94.21477355,supermarket
3.5714,94.23152179,supermarket
3.5724,94.23812446,supermarket
3.5767,94.2485921,supermarket
3.5782,94.26534034,supermarket
3.5785,94.27323133,supermarket
3.581,94.29867576,supermarket
3.5827,94.30125241,supermarket
3.5833,94.30431219,supermarket
3.5835,94.31558504,supermarket
3.5841,94.34280092,supermarket
3.5876,94.35020879,supermarket
3.5889,94.36003227,supermarket
3.5898,94.36985576,supermarket
3.5915,94.38998584,supermarket
3.5992,94.47662575,supermarket
3.6025,94.48290633,supermarket
3.6028,94.49981561,supermarket
3.6037,94.50529099,supermarket
3.6052,94.5155976,supermarket
3.6086,94.53604977,supermarket
3.6093,94.56085004,supermarket
3.6125,94.5650371,supermarket
3.6133,94.57067352,supermarket
3.6136,94.57292809,supermarket
3.6146,94.58597239,supermarket
3.615,94.59112569,supermarket
3.6157,94.6350898,supermarket
3.6196,94.64668474,supermarket
3.6217,94.65360949,supermarket
3.6219,94.65860175,supermarket
3.622,94.66794211,supermarket
3.624,94.67438374,supermarket
3.6243,94.68259681,supermarket
3.6247,94.6880722,supermarket
3.6247,94.70788021,supermarket
3.6271,94.72221283,supermarket
3.6284,94.74121563,supermarket
3.6291,94.7565145,supermarket
3.6302,94.77342377,supermarket
3.6339,94.77873812,supermarket
3.6401,94.7790602,supermarket
3.6403,94.8249568,supermarket
3.6409,94.82914386,supermarket
3.6429,94.82994906,supermarket
3.6429,94.83687381,supermarket
3.6433,94.84331544,supermarket
3.6456,94.84782458,supermarket
3.6477,94.85603766,supermarket
3.6496,94.85941951,supermarket
3.6498,94.88244833,supermarket
3.6521,94.8847029,supermarket
3.6536,94.89275494,supermarket
3.655,94.89951865,supermarket
3.6559,94.92641245,supermarket
3.6597,94.96039204,supermarket
3.6598,94.96522326,supermarket
3.6605,94.97504674,supermarket
3.6614,94.99211706,supermarket
3.6628,94.99888077,supermarket
3.663,95.00371199,supermarket
3.6641,95.01079778,supermarket
3.6672,95.02915642,supermarket
3.6714,95.02996162,supermarket
3.6727,95.03221619,supermarket
3.6729,95.0476761,supermarket
3.673,95.05250732,supermarket
3.6748,95.07134909,supermarket
3.6793,95.08149465,supermarket
3.6795,95.0840713,supermarket
3.6805,95.08809732,supermarket
3.6822,95.10420139,supermarket
3.6838,95.18278926,supermarket
3.6859,95.18906984,supermarket
3.6875,95.19535043,supermarket
3.6956,95.20098686,supermarket
3.6966,95.21467532,supermarket
3.6977,95.2149974,supermarket
3.6991,95.23158459,supermarket
3.7001,95.23432228,supermarket
3.7028,95.23512749,supermarket
3.7039,95.2470445,supermarket
3.705,95.24817179,supermarket
3.7057,95.26942916,supermarket
3.7061,95.28182929,supermarket
3.7078,95.2972892,supermarket
3.7093,95.29841649,supermarket
3.7106,95.30115418,supermarket
3.7128,95.30405291,supermarket
3.7151,95.30453603,supermarket
3.7166,95.30775685,supermarket
3.7182,95.31049454,supermarket
3.7219,95.32273363,supermarket
3.7231,95.32659861,supermarket
3.7244,95.33626105,supermarket
3.7339,95.34286372,supermarket
3.7365,95.34737286,supermarket
3.7384,95.35671322,supermarket
3.7434,95.37201209,supermarket
3.7446,95.38360702,supermarket
3.7477,95.38489535,supermarket
3.7496,95.39117594,supermarket
3.7499,95.4064748,supermarket
3.7516,95.4159762,supermarket
3.7537,95.42402824,supermarket
3.7552,95.43046987,supermarket
3.7582,95.47250149,supermarket
3.7585,95.47475606,supermarket
3.7597,95.47894312,supermarket
3.7611,95.4879614,supermarket
3.7626,95.49472511,supermarket
3.763,95.51115126,supermarket
3.7631,95.52773846,supermarket
3.7633,95.53240864,supermarket
3.7738,95.53353592,supermarket
3.7781,95.54319837,supermarket
3.7793,95.55108936,supermarket
3.7836,95.56300637,supermarket
3.7867,95.5737961,supermarket
3.7898,95.58812872,supermarket
3.7914,95.59392619,supermarket
3.7915,95.60294447,supermarket
3.7922,95.61904854,supermarket
3.7949,95.62677849,supermarket
3.7989,95.62935514,supermarket
3.8013,95.6378903,supermarket
3.802,95.64481505,supermarket
3.8063,95.65157876,supermarket
3.8065,95.65431645,supermarket
3.8082,95.66494514,supermarket
3.8103,95.68797396,supermarket
3.8177,95.70021306,supermarket
3.8221,95.70762093,supermarket
3.8226,95.72597957,supermarket
3.8238,95.73854075,supermarket
3.8296,95.7419226,supermarket
3.8312,95.74900839,supermarket
3.8336,95.76656183,supermarket
3.8382,95.76833328,supermarket
3.8422,95.77525803,supermarket
3.8422,95.78959065,supermarket
3.843,95.79232834,supermarket
3.8437,95.79973622,supermarket
3.8529,95.81439092,supermarket
3.857,95.83564829,supermarket
3.8608,95.85143028,supermarket
3.8634,95.87156037,supermarket
3.8658,95.9048958,supermarket
3.8676,95.91697385,supermarket
3.8692,96.02970235,supermarket
3.8721,96.04016999,supermarket
3.873,96.06899628,supermarket
3.8894,96.09186406,supermarket
3.8957,96.09621216,supermarket
3.8958,96.09878881,supermarket
3.9116,96.10893438,supermarket
3.9143,96.1181137,supermarket
3.916,96.13035279,supermarket
3.9348,96.14549062,supermarket
3.9399,96.16674799,supermarket
3.9447,96.17318962,supermarket
3.9484,96.18204686,supermarket
3.9526,96.20185487,supermarket
3.9554,96.20266007,supermarket
3.9623,96.20813545,supermarket
3.9642,96.22907075,supermarket
3.9689,96.24292025,supermarket
3.9693,96.24871771,supermarket
3.9702,96.25693079,supermarket
3.9832,96.30733653,supermarket
3.9843,96.3087859,supermarket
3.9907,96.33712906,supermarket
4.0081,96.34067196,supermarket
4.0153,96.40621553,supermarket
4.0195,96.41748838,supermarket
4.031,96.42103127,supermarket
4.0368,96.4231248,supermarket
4.0378,96.43359245,supermarket
4.044,96.4413224,supermarket
4.0487,96.46660579,supermarket
4.0558,96.46692787,supermarket
4.0727,96.46853828,supermarket
4.0802,96.46934349,supermarket
4.1048,96.47095389,supermarket
4.137,96.4733695,supermarket
4.1647,96.48415923,supermarket
4.1723,96.48850733,supermarket
4.1809,96.50493348,supermarket
4.1841,96.51572321,supermarket
4.2022,96.51894402,supermarket
4.2118,96.5323104,supermarket
4.22,96.54487158,supermarket
4.2252,96.55646651,supermarket
4.2414,96.56081461,supermarket
4.2613,96.56741728,supermarket
4.2648,96.58013949,supermarket
4.2656,96.58239406,supermarket
4.268,96.58883569,supermarket
4.2694,96.59141234,supermarket
4.2715,96.59753189,supermarket
4.2989,96.59930334,supermarket
4.3108,96.60123583,supermarket
4.3113,96.61927239,supermarket
4.3208,96.62362049,supermarket
4.3291,96.68916405,supermarket
4.3704,96.69786025,supermarket
4.4083,96.7031746,supermarket
4.4642,96.74891016,supermarket
4.4751,96.75100369,supermarket
4.4819,96.75390242,supermarket
4.5066,96.78015205,supermarket
4.5401,96.79384051,supermarket
4.5479,96.79802757,supermarket
4.5767,96.8408644,supermarket
4.6575,96.87242838,supermarket
4.7439,96.87742064,supermarket
4.7468,96.89271951,supermarket
4.7821,96.89787281,supermarket
4.8301,96.95536435,supermarket
4.8395,96.98032566,supermarket
4.8516,96.99530244,supermarket
4.8521,96.99594661,supermarket
4.8523,97.00882986,supermarket
4.886,97.00947402,supermarket
4.8889,97.01784814,supermarket
4.9069,97.01913647,supermarket
4.9272,97.08000986,supermarket
4.9372,97.10529325,supermarket
4.9554,97.12638958,supermarket
4.9556,97.14539238,supermarket
4.9602,97.16133541,supermarket
4.9804,97.16375102,supermarket
5.0252,97.17341347,supermarket
5.0277,97.18388111,supermarket
5.028,97.36279734,supermarket
5.0571,97.41143164,supermarket
5.0693,97.49211303,supermarket
5.0848,97.50322484,supermarket
5.1025,97.51739642,supermarket
5.1143,97.58471144,supermarket
5.1626,97.61836895,supermarket
5.1674,97.61917415,supermarket
5.1767,97.64639003,supermarket
5.1889,97.64687315,supermarket
5.207,97.70130491,supermarket
5.2387,97.71048423,supermarket
5.2496,97.71064527,supermarket
5.3002,97.71096736,supermarket
5.3286,97.71161152,supermarket
5.3919,97.71740898,supermarket
5.397,97.72224021,supermarket
5.4027,97.73818324,supermarket
5.4076,97.74027676,supermarket
5.411,97.74897296,supermarket
5.4393,97.75638084,supermarket
5.4529,97.75847436,supermarket
5.4783,97.76926409,supermarket
5.4995,97.77361219,supermarket
5.5102,97.78955522,supermarket
5.5144,97.792615,supermarket
5.5297,97.79519165,supermarket
5.5505,97.79905662,supermarket
5.5577,97.79953975,supermarket
5.5687,97.80984635,supermarket
5.5754,97.81387237,supermarket
5.5873,97.82884915,supermarket
5.5886,97.83384142,supermarket
5.5944,97.83738431,supermarket
5.6147,97.84591947,supermarket
5.6156,97.85606503,supermarket
5.6237,97.86427811,supermarket
5.6263,97.86910933,supermarket
5.6268,97.87265223,supermarket
5.6378,97.8887563,supermarket
5.6435,97.9026058,supermarket
5.6492,97.90582661,supermarket
5.6771,97.91452281,supermarket
5.6865,97.91774363,supermarket
5.6935,97.92708399,supermarket
5.6975,97.92982168,supermarket
5.7001,97.93513602,supermarket
5.7044,97.94125557,supermarket
5.7048,97.95317258,supermarket
5.7126,97.96347919,supermarket
5.7137,97.96959873,supermarket
5.7137,97.97813389,supermarket
5.7192,97.98763529,supermarket
5.7227,97.9884405,supermarket
5.7257,97.99246652,supermarket
5.728,98.02322529,supermarket
5.741,98.02676819,supermarket
5.7417,98.03369294,supermarket
5.7496,98.04238914,supermarket
5.7501,98.04722036,supermarket
5.7533,98.05011909,supermarket
5.7534,98.06284131,supermarket
5.762,98.06332443,supermarket
5.7683,98.06912189,supermarket
5.7731,98.07459728,supermarket
5.7775,98.0837766,supermarket
5.7812,98.08748053,supermarket
5.7843,98.08780262,supermarket
5.7958,98.08957406,supermarket
5.7963,98.0976261,supermarket
5.8025,98.1019742,supermarket
5.8068,98.10664438,supermarket
5.8082,98.10889895,supermarket
5.8105,98.11099248,supermarket
5.8138,98.11872243,supermarket
5.8149,98.12307053,supermarket
5.8167,98.1253251,supermarket
5.8272,98.13241089,supermarket
5.8288,98.13675899,supermarket
5.8297,98.14577727,supermarket
5.8383,98.15173578,supermarket
5.8388,98.15270202,supermarket
5.848,98.16445799,supermarket
5.8489,98.1652632,supermarket
5.8652,98.16816193,supermarket
5.8688,98.16848401,supermarket
5.8838,98.17718021,supermarket
5.8871,98.18394392,supermarket
5.8872,98.19392844,supermarket
5.8915,98.19602197,supermarket
5.8946,98.20133632,supermarket
5.898,98.2076169,supermarket
5.8982,98.21260917,supermarket
5.9063,98.22275473,supermarket
5.9103,98.22339889,supermarket
5.9107,98.22903532,supermarket
5.9132,98.23950296,supermarket
5.9136,98.24739396,supermarket
5.9137,98.25093685,supermarket
5.9148,98.26333699,supermarket
5.9162,98.26478636,supermarket
5.9187,98.27557608,supermarket
5.9232,98.27573712,supermarket
5.9291,98.27799169,supermarket
5.9318,98.30182572,supermarket
5.934,98.30440237,supermarket
5.9429,98.30842839,supermarket
5.9461,98.31648042,supermarket
5.9506,98.32066748,supermarket
5.9593,98.33628843,supermarket
5.9598,98.3420859,supermarket
5.9599,98.34933273,supermarket
5.9679,98.35690164,supermarket
5.9686,98.36060558,supermarket
5.9697,98.3784811,supermarket
5.9725,98.38331232,supermarket
5.9759,98.39281372,supermarket
5.9784,98.39893327,supermarket
5.9914,98.39909431,supermarket
5.9918,98.40199304,supermarket
5.994,98.40601906,supermarket
5.9953,98.41278277,supermarket
6.0014,98.41519838,supermarket
6.0021,98.4303362,supermarket
6.0143,98.43162453,supermarket
6.0158,98.43404014,supermarket
6.0166,98.44193114,supermarket
6.0223,98.44676236,supermarket
6.0335,98.4485338,supermarket
6.0374,98.44950005,supermarket
6.0414,98.4607729,supermarket
6.051,98.46721453,supermarket
6.0552,98.47059638,supermarket
6.0567,98.47397824,supermarket
6.0723,98.47800425,supermarket
6.0746,98.48138611,supermarket
6.0751,98.48315756,supermarket
6.0918,98.48637837,supermarket
6.0931,98.49169272,supermarket
6.0951,98.49426937,supermarket
6.1012,98.49845642,supermarket
6.1169,98.50199932,supermarket
6.1182,98.50650846,supermarket
6.1205,98.51085656,supermarket
6.1242,98.51423841,supermarket
6.1253,98.51697611,supermarket
6.1274,98.51923068,supermarket
6.1439,98.5240619,supermarket
6.1547,98.52647751,supermarket
6.1561,98.53163081,supermarket
6.1646,98.53469058,supermarket
6.1759,98.53726724,supermarket
6.1804,98.54258158,supermarket
6.1879,98.55836357,supermarket
6.1883,98.57704429,supermarket
6.191,98.59073275,supermarket
6.2026,98.59395357,supermarket
6.2066,98.60393809,supermarket
6.2216,98.60619266,supermarket
6.2269,98.61327845,supermarket
6.2289,98.62873836,supermarket
6.238,98.64371514,supermarket
6.2411,98.67447392,supermarket
6.249,98.67721161,supermarket
6.2567,98.6834922,supermarket
6.2583,98.70007939,supermarket
6.261,98.70104564,supermarket
6.2623,98.70378333,supermarket
6.2654,98.70652102,supermarket
6.2756,98.70764831,supermarket
6.2806,98.70941975,supermarket
6.2843,98.710386,supermarket
6.2851,98.71344577,supermarket
6.2883,98.71537826,supermarket
6.2926,98.72439654,supermarket
6.3008,98.72987192,supermarket
6.3068,98.74082269,supermarket
6.3125,98.74356038,supermarket
6.3261,98.74645912,supermarket
6.3318,98.75016305,supermarket
6.3319,98.75499428,supermarket
6.3424,98.7614359,supermarket
6.3437,98.7970259,supermarket
6.3491,98.80040776,supermarket
6.364,98.80427273,supermarket
6.3841,98.80829875,supermarket
6.3848,98.81200269,supermarket
6.3918,98.8231145,supermarket
6.3924,98.83905753,supermarket
6.3988,98.85049142,supermarket
6.4039,98.86385779,supermarket
6.4072,98.8690111,supermarket
6.4161,98.87271503,supermarket
6.4162,98.87577481,supermarket
6.4192,98.88350476,supermarket
6.4214,98.89606594,supermarket
6.4286,98.90830503,supermarket
6.4326,98.92907928,supermarket
6.4341,98.93568195,supermarket
6.436,98.94244566,supermarket
6.4384,98.94566648,supermarket
6.4434,98.94647168,supermarket
6.4479,98.95854973,supermarket
6.4483,98.97626421,supermarket
6.4518,98.98818122,supermarket
6.4525,98.99011371,supermarket
6.4581,98.9971995,supermarket
6.4595,99.00170864,supermarket
6.4621,99.00637882,supermarket
6.4672,99.00879443,supermarket
6.4709,99.02473746,supermarket
6.4905,99.04245194,supermarket
6.497,99.04390131,supermarket
6.4981,99.05549624,supermarket
6.5101,99.0699899,supermarket
6.5101,99.07498216,supermarket
6.5144,99.08061859,supermarket
6.52,99.08561085,supermarket
6.5267,99.10541886,supermarket
6.5298,99.10702927,supermarket
6.5373,99.10735135,supermarket
6.5412,99.109928,supermarket
6.5421,99.11041112,supermarket
6.545,99.11218257,supermarket
6.5521,99.11234361,supermarket
6.5634,99.1158865,supermarket
6.565,99.14326343,supermarket
6.5709,99.15244275,supermarket
6.5725,99.18899899,supermarket
6.5779,99.19028731,supermarket
6.5799,99.19527957,supermarket
6.5867,99.20333161,supermarket
6.5998,99.2096122,supermarket
6.6122,99.22249545,supermarket
6.6358,99.22330066,supermarket
6.6402,99.24793989,supermarket
